,timestamp,value,anomaly_score
0,2017-06-07 12:47:01,713.0434782608694,0.18685714285714194
1,2017-06-07 13:35:06,713.0434782608694,0.18685714285714194
2,2017-06-07 14:35:06,704.3478260869565,0.18914285714285622
3,2017-06-07 15:35:07,704.3478260869565,0.18914285714285622
4,2017-06-07 16:35:07,704.3478260869565,0.18914285714285622
5,2017-06-07 17:35:07,695.6521739130435,0.15257142857142791
6,2017-06-07 18:35:07,695.6521739130435,0.15257142857142791
7,2017-06-07 19:35:07,695.6521739130435,0.15257142857142791
8,2017-06-07 20:35:07,695.6521739130435,0.15257142857142791
9,2017-06-07 22:35:07,686.9565217391304,0.17371428571428524
10,2017-06-07 23:35:07,686.9565217391304,0.17371428571428524
11,2017-06-08 00:35:07,686.9565217391304,0.17371428571428524
12,2017-06-08 01:35:08,686.9565217391304,0.17371428571428524
13,2017-06-08 02:35:07,686.9565217391304,0.17371428571428524
14,2017-06-08 03:35:07,678.2608695652174,0.17657142857142805
15,2017-06-08 04:35:07,678.2608695652174,0.1559999999999997
16,2017-06-08 05:35:07,678.2608695652174,0.1559999999999997
17,2017-06-08 06:35:08,669.5652173913043,0.16114285714285692
18,2017-06-08 07:35:08,669.5652173913043,0.16114285714285692
19,2017-06-08 08:35:08,669.5652173913043,0.16114285714285692
20,2017-06-08 10:35:08,678.2608695652174,0.1559999999999997
21,2017-06-08 11:35:08,669.5652173913043,0.16114285714285692
22,2017-06-08 12:35:08,678.2608695652174,0.1559999999999997
23,2017-06-08 13:35:08,660.8695652173913,0.09428571428571396
24,2017-06-08 14:35:08,660.8695652173913,0.09428571428571396
25,2017-06-08 15:35:08,660.8695652173913,0.09428571428571396
26,2017-06-08 16:35:08,660.8695652173913,0.09428571428571396
27,2017-06-08 17:35:08,652.1739130434783,0.10399999999999965
28,2017-06-08 18:35:08,652.1739130434783,0.10399999999999965
29,2017-06-08 19:35:08,652.1739130434783,0.10399999999999965
30,2017-06-08 20:35:09,643.4782608695651,0.19714285714285637
31,2017-06-08 22:35:09,643.4782608695651,0.19714285714285637
32,2017-06-08 23:35:09,643.4782608695651,0.14057142857142807
33,2017-06-09 00:35:09,643.4782608695651,0.14057142857142807
34,2017-06-09 01:35:09,643.4782608695651,0.14057142857142807
35,2017-06-09 02:35:09,652.1739130434783,0.10399999999999965
36,2017-06-09 03:35:09,643.4782608695651,0.14057142857142807
37,2017-06-09 04:35:09,643.4782608695651,0.14057142857142807
38,2017-06-09 05:35:09,643.4782608695651,0.14057142857142807
39,2017-06-09 06:35:09,643.4782608695651,0.14057142857142807
40,2017-06-09 07:35:09,643.4782608695651,0.14057142857142807
41,2017-06-09 08:35:09,643.4782608695651,0.10114285714285684
42,2017-06-09 10:35:10,634.7826086956521,0.13828571428571387
43,2017-06-09 11:35:10,634.7826086956521,0.13828571428571387
44,2017-06-09 12:35:10,634.7826086956521,0.13828571428571387
45,2017-06-09 13:35:10,634.7826086956521,0.10914285714285692
46,2017-06-09 14:35:10,634.7826086956521,0.10914285714285692
47,2017-06-09 15:35:10,626.0869565217391,0.1119999999999998
48,2017-06-09 16:35:10,626.0869565217391,0.1119999999999998
49,2017-06-09 17:35:10,626.0869565217391,0.1119999999999998
50,2017-06-09 18:35:10,617.391304347826,0.1371428571428567
51,2017-06-09 19:35:10,626.0869565217391,0.08971428571428569
52,2017-06-09 20:35:10,617.391304347826,0.1371428571428567
53,2017-06-09 22:35:11,617.391304347826,0.1371428571428567
54,2017-06-09 23:35:11,617.391304347826,0.1371428571428567
55,2017-06-10 00:35:11,617.391304347826,0.1371428571428567
56,2017-06-10 01:35:11,617.391304347826,0.10799999999999972
57,2017-06-10 02:35:11,617.391304347826,0.10799999999999972
58,2017-06-10 03:35:11,617.391304347826,0.10799999999999972
59,2017-06-10 04:35:11,617.391304347826,0.10799999999999972
60,2017-06-10 05:35:11,617.391304347826,0.10799999999999972
61,2017-06-10 06:35:11,617.391304347826,0.06857142857142845
62,2017-06-10 07:35:11,617.391304347826,0.06857142857142845
63,2017-06-10 08:35:11,617.391304347826,0.06857142857142845
64,2017-06-10 10:35:11,608.695652173913,0.11599999999999965
65,2017-06-10 11:35:11,608.695652173913,0.11599999999999965
66,2017-06-10 12:35:11,608.695652173913,0.11599999999999965
67,2017-06-10 13:35:12,608.695652173913,0.11599999999999965
68,2017-06-10 14:35:12,608.695652173913,0.11599999999999965
69,2017-06-10 15:35:12,617.391304347826,0.06857142857142845
70,2017-06-10 16:35:12,600.0,0.10799999999999954
71,2017-06-10 17:35:12,600.0,0.10799999999999954
72,2017-06-10 18:35:12,608.695652173913,0.11599999999999965
73,2017-06-10 19:35:12,591.3043478260869,0.09542857142857115
74,2017-06-10 20:35:12,591.3043478260869,0.09542857142857115
75,2017-06-10 22:35:13,591.3043478260869,0.09542857142857115
76,2017-06-10 23:35:13,591.3043478260869,0.09542857142857115
77,2017-06-11 00:35:13,591.3043478260869,0.09542857142857115
78,2017-06-11 01:35:15,591.3043478260869,0.09542857142857115
79,2017-06-11 02:35:13,591.3043478260869,0.09542857142857115
80,2017-06-11 03:35:13,591.3043478260869,0.09542857142857115
81,2017-06-11 04:35:13,591.3043478260869,0.09542857142857115
82,2017-06-11 05:35:13,600.0,0.10799999999999954
83,2017-06-11 06:35:13,591.3043478260869,0.09542857142857115
84,2017-06-11 07:35:13,591.3043478260869,0.09542857142857115
85,2017-06-11 08:35:13,591.3043478260869,0.09542857142857115
86,2017-06-11 10:35:13,582.6086956521739,0.10742857142857107
87,2017-06-11 11:35:13,582.6086956521739,0.10742857142857107
