timestamp,value,anomaly_score,raw_data
8/16/2016 19:31,30.32949721,0,0.50512023
8/16/2016 21:31,29.94452514,0,0.49869921
8/17/2016 1:31,29.6878771,0,0.49441853
8/17/2016 3:31,29.55955307,0,0.49227819
8/17/2016 5:31,29.55955307,0,0.49227819
8/17/2016 7:31,29.17458101,0,0.48585717
8/17/2016 13:31,28.27631285,0,0.470874791
8/17/2016 15:31,27.89134078,0,0.464453771
8/17/2016 17:31,27.76301676,0,0.462313431
8/17/2016 19:31,27.63469274,0,0.460173091
8/18/2016 1:31,27.63469274,0,0.460173091
8/18/2016 5:31,27.89134078,0,0.464453771
8/18/2016 7:31,27.76301676,0,0.462313431
8/18/2016 9:31,27.76301676,0,0.462313431
8/18/2016 13:31,27.63469274,0,0.460173091
8/18/2016 15:31,27.63469274,0,0.460173091
8/18/2016 19:31,27.76301676,0,0.462313431
8/18/2016 21:31,27.63469274,0,0.460173091
8/19/2016 1:31,27.76301676,0,0.462313431
8/19/2016 3:31,27.76301676,0,0.462313431
8/19/2016 5:31,27.50636872,0,0.458032751
8/19/2016 7:31,27.50636872,0,0.458032751
8/19/2016 13:31,26.8647486,0,0.447331051
8/19/2016 15:31,26.8647486,0,0.447331051
8/19/2016 17:31,26.8647486,0,0.447331051
8/19/2016 19:31,26.8647486,0,0.447331051
8/19/2016 21:31,26.8647486,0,0.447331051
8/20/2016 1:31,26.99307263,0,0.449471391
8/20/2016 7:31,27.12139665,0,0.451611731
8/20/2016 9:31,26.73642458,0,0.445190711
8/20/2016 13:31,26.09480447,0,0.434489011
8/20/2016 15:31,25.7098324,0,0.428067991
8/20/2016 17:31,25.7098324,0,0.428067991
8/20/2016 19:31,25.83815642,0,0.430208331
8/20/2016 21:31,25.7098324,0,0.428067991
8/21/2016 3:31,25.83815642,0,0.430208331
8/21/2016 9:31,25.7098324,0,0.428067991
8/21/2016 13:31,25.45318436,0,0.423787312
8/21/2016 15:31,25.19653631,0,0.419506632
8/21/2016 17:32,25.06821229,0,0.417366292
8/21/2016 19:31,25.19653631,0,0.419506632
8/22/2016 1:31,25.19653631,0,0.419506632
8/22/2016 5:31,25.19653631,0,0.419506632
8/22/2016 9:31,25.06821229,0,0.417366292
8/22/2016 13:31,24.29826816,0,0.404524252
8/22/2016 15:31,24.16994413,0,0.402383912
8/22/2016 17:31,23.78497207,0,0.395962892
8/22/2016 19:31,23.65664804,0,0.393822552
8/23/2016 3:31,23.91329609,0,0.398103232
8/23/2016 7:31,23.91329609,0,0.398103232
8/23/2016 9:31,23.65664804,0,0.393822552
8/23/2016 15:31,22.63005587,0,0.376699832
8/23/2016 17:31,22.50173184,0,0.374559493
8/23/2016 19:31,22.37340782,0,0.372419153
8/24/2016 1:31,22.37340782,0,0.372419153
8/24/2016 3:33,22.37340782,0,0.372419153
8/24/2016 13:31,21.73178771,0,0.361717453
8/24/2016 15:31,21.47513966,0,0.357436773
8/24/2016 17:31,21.47513966,0,0.357436773
8/24/2016 19:31,21.34681564,0,0.355296433
8/24/2016 21:31,21.0901676,0,0.351015753
8/25/2016 5:31,20.83351955,0,0.346735073
8/25/2016 7:31,20.83351955,0,0.346735073
8/25/2016 9:31,20.57687151,0,0.342454393
8/25/2016 13:31,20.19189944,0,0.336033373
8/25/2016 15:31,20.06357542,0,0.333893033
8/25/2016 17:31,19.9352514,0,0.331752693
8/25/2016 19:31,19.9352514,0,0.331752693
8/26/2016 1:31,19.67860335,0,0.327472013
8/26/2016 3:31,19.55027933,0,0.325331673
8/26/2016 5:31,19.55027933,0,0.325331673
8/26/2016 7:31,19.55027933,0,0.325331673
8/26/2016 13:31,33.66592179,0,0.560769069
8/26/2016 15:31,32.51100559,0,0.541506009
8/26/2016 17:31,32.12603352,0,0.535084989
8/26/2016 21:31,31.48441341,0,0.52438329
8/27/2016 1:31,31.22776536,0,0.52010261
8/27/2016 3:31,31.09944134,0,0.51796227
8/27/2016 5:31,30.71446927,0,0.51154125
8/27/2016 9:31,30.58614525,0,0.50940091
8/27/2016 13:31,29.81620112,0,0.49655887
8/27/2016 15:31,29.55955307,0,0.49227819
8/27/2016 17:31,29.30290503,0,0.48799751
8/27/2016 19:31,29.43122905,0,0.49013785
8/27/2016 21:31,29.43122905,0,0.49013785
8/28/2016 1:31,29.55955307,0,0.49227819
8/28/2016 3:31,29.43122905,0,0.49013785
8/28/2016 7:31,29.17458101,0,0.48585717
8/28/2016 9:31,29.17458101,0,0.48585717
8/28/2016 13:32,28.40463687,0,0.473015131
8/28/2016 15:32,28.14798883,0,0.468734451
8/28/2016 17:32,28.14798883,0,0.468734451
8/28/2016 19:32,28.0196648,0,0.466594111
8/28/2016 21:32,28.14798883,0,0.468734451
8/29/2016 3:32,27.89134078,0.524752475,0.464453771
8/29/2016 7:32,27.76301676,0,0.462313431
8/29/2016 13:32,27.37804469,0,0.455892411
8/29/2016 15:32,27.37804469,0,0.455892411
8/29/2016 17:32,27.24972067,0,0.453752071
8/29/2016 19:32,27.24972067,0,0.453752071
8/29/2016 21:32,27.24972067,0,0.453752071
8/30/2016 1:32,27.24972067,0,0.453752071
8/30/2016 3:32,27.24972067,0,0.453752071
8/30/2016 5:32,27.37804469,0,0.455892411
8/30/2016 17:32,26.09480447,0,0.434489011
8/30/2016 19:32,26.09480447,0,0.434489011
8/30/2016 21:32,26.22312849,0,0.436629351
8/31/2016 1:32,26.22312849,0,0.436629351
8/31/2016 3:32,26.22312849,0,0.436629351
8/31/2016 5:32,26.22312849,0,0.436629351
8/31/2016 7:32,26.09480447,0,0.434489011
8/31/2016 9:32,25.83815642,0,0.430208331
8/31/2016 13:32,25.32486034,0,0.421646972
8/31/2016 15:32,24.81156425,0,0.413085612
8/31/2016 17:32,24.81156425,0,0.413085612
8/31/2016 19:32,24.81156425,0,0.413085612
8/31/2016 21:32,24.68324022,0,0.410945272
9/1/2016 1:32,24.68324022,0,0.410945272
9/1/2016 3:32,24.81156425,0,0.413085612
9/1/2016 5:32,24.68324022,0,0.410945272
9/1/2016 7:32,24.68324022,0,0.410945272
9/1/2016 9:32,24.5549162,0,0.408804932
9/1/2016 13:32,23.91329609,0,0.398103232
9/1/2016 15:32,23.52832402,0,0.391682212
9/1/2016 17:32,23.52832402,0,0.391682212
9/1/2016 19:32,23.4,0,0.389541872
9/2/2016 1:32,23.52832402,0,0.391682212
9/2/2016 3:32,23.52832402,0,0.391682212
9/2/2016 5:32,23.52832402,0,0.391682212
9/2/2016 7:32,23.4,0,0.389541872
9/2/2016 9:32,35.97575419,0,0.599295188
9/2/2016 13:32,32.89597765,0,0.547927029
9/2/2016 15:32,32.25435754,0,0.537225329
9/2/2016 19:32,31.48441341,0,0.52438329
9/2/2016 21:32,31.35608939,0,0.52224295
9/3/2016 1:32,30.8427933,0,0.51368159
9/3/2016 3:32,30.8427933,0,0.51368159
9/3/2016 5:32,30.71446927,0,0.51154125
9/3/2016 7:32,30.58614525,0,0.50940091
9/3/2016 9:32,30.20117318,0,0.50297989
9/3/2016 13:32,29.81620112,0,0.49655887
9/3/2016 15:32,29.43122905,0,0.49013785
9/3/2016 17:32,29.17458101,0,0.48585717
9/3/2016 19:32,29.17458101,0,0.48585717
9/3/2016 21:32,29.17458101,0,0.48585717
9/4/2016 1:32,29.17458101,0,0.48585717
9/4/2016 3:32,29.04625698,0,0.48371683
9/4/2016 7:32,29.17458101,0,0.48585717
9/4/2016 13:32,28.53296089,0,0.47515547
9/4/2016 15:32,28.40463687,0,0.473015131
9/4/2016 17:32,28.53296089,0,0.47515547
9/4/2016 19:32,28.53296089,0,0.47515547
9/4/2016 21:32,28.53296089,0,0.47515547
9/5/2016 1:32,28.40463687,0,0.473015131
9/5/2016 3:32,28.40463687,0,0.473015131
9/5/2016 5:32,28.53296089,0,0.47515547
9/5/2016 7:32,28.53296089,0,0.47515547
9/5/2016 9:32,28.27631285,0,0.470874791
9/5/2016 13:32,28.14798883,0,0.468734451
9/5/2016 15:32,28.14798883,0,0.468734451
9/5/2016 17:32,28.27631285,0,0.470874791
9/5/2016 19:32,28.14798883,0,0.468734451
9/5/2016 21:32,28.14798883,0,0.468734451
9/6/2016 1:32,28.0196648,0,0.466594111
9/6/2016 3:32,28.14798883,0,0.468734451
9/6/2016 5:32,28.27631285,0,0.470874791
9/6/2016 7:32,28.27631285,0,0.470874791
