timestamp,value
2016-12-24 19:52:11,2407.40740741
2016-12-18 09:32:55,2462.96296296
2016-12-24 19:52:11,2407.40740741
2016-12-26 23:18:36,2388.88888889
2016-12-26 23:18:36,2388.88888889
2016-12-26 23:18:36,2388.88888889
2016-12-26 23:18:36,2388.88888889
2016-12-11 23:13:40,2518.51851852
2016-12-20 12:59:21,2444.44444444
2016-12-24 19:52:11,2407.40740741
2016-12-24 19:52:11,2407.40740741
2016-12-26 23:18:36,2388.88888889
2016-12-29 02:45:01,2370.37037037
2016-12-29 02:45:01,2370.37037037
2016-12-29 02:45:01,2370.37037037
2016-12-29 02:45:01,2370.37037037
2016-12-29 02:45:01,2370.37037037
2016-12-26 23:18:36,2388.88888889
2016-12-20 12:59:21,2444.44444444
2016-12-11 23:13:40,2518.51851852
2016-12-24 19:52:11,2407.40740741
2016-12-24 19:52:11,2407.40740741
2016-12-26 23:18:36,2388.88888889
2016-12-24 19:52:11,2407.40740741
2016-12-26 23:18:36,2388.88888889
2016-12-29 02:45:01,2370.37037037
2016-12-26 23:18:36,2388.88888889
2016-12-29 02:45:01,2370.37037037
2016-12-31 06:11:26,2351.85185185
2016-12-31 06:11:26,2351.85185185
2016-12-31 06:11:26,2351.85185185
2016-12-31 06:11:26,2351.85185185
2017-01-02 09:37:52,2333.33333333
2016-12-31 06:11:26,2351.85185185
2016-12-29 02:45:01,2370.37037037
2016-12-29 02:45:01,2370.37037037
2016-12-31 06:11:26,2351.85185185
2016-12-31 06:11:26,2351.85185185
2016-12-31 06:11:26,2351.85185185
2016-12-24 19:52:11,2407.40740741
2016-12-29 02:45:01,2370.37037037
2017-01-04 13:04:17,2314.81481481
2016-12-26 23:18:36,2388.88888889
2017-01-02 09:37:52,2333.33333333
2017-01-06 16:30:42,2296.2962963
2017-01-06 16:30:42,2296.2962963
2017-01-06 16:30:42,2296.2962963
2017-01-06 16:30:42,2296.2962963
2017-01-06 16:30:42,2296.2962963
2017-01-06 16:30:42,2296.2962963
2017-01-06 16:30:42,2296.2962963
2017-01-06 16:30:42,2296.2962963
2017-01-02 09:37:52,2333.33333333
2017-01-04 13:04:17,2314.81481481
2017-01-08 19:57:07,2277.77777778
2017-01-08 19:57:07,2277.77777778
2016-12-26 23:18:36,2388.88888889
2017-01-06 16:30:42,2296.2962963
2017-01-08 19:57:07,2277.77777778
2017-01-10 23:23:32,2259.25925926
2017-01-08 19:57:07,2277.77777778
2017-01-10 23:23:32,2259.25925926
2017-01-10 23:23:32,2259.25925926
2017-01-10 23:23:32,2259.25925926
2017-01-08 19:57:07,2277.77777778
2017-01-10 23:23:32,2259.25925926
2017-01-13 02:49:58,2240.74074074
2017-01-13 02:49:58,2240.74074074
2017-01-13 02:49:58,2240.74074074
2017-01-13 02:49:58,2240.74074074
2017-01-13 02:49:58,2240.74074074
2017-01-13 02:49:58,2240.74074074
2017-01-04 13:04:17,2314.81481481
2017-01-06 16:30:42,2296.2962963
2017-01-17 09:42:48,2203.7037037
2017-01-15 06:16:23,2222.22222222
2017-01-17 09:42:48,2203.7037037
2017-01-17 09:42:48,2203.7037037
2017-01-17 09:42:48,2203.7037037
2017-01-17 09:42:48,2203.7037037
2017-01-17 09:42:48,2203.7037037
2017-01-19 13:09:13,2185.18518519
2017-01-21 16:35:38,2166.66666667
2017-01-23 20:02:04,2148.14814815
2017-01-23 20:02:04,2148.14814815
2017-01-23 20:02:04,2148.14814815
2017-01-17 09:42:48,2203.7037037
2017-01-25 23:28:29,2129.62962963
2017-01-28 02:54:54,2111.11111111
2017-01-28 02:54:54,2111.11111111
2017-01-30 06:21:19,2092.59259259
2017-01-30 06:21:19,2092.59259259
2016-03-06 04:32:41,4944.44444444
2016-02-26 14:47:00,5018.51851852
2017-02-27 03:04:46,1851.85185185
2017-02-27 03:04:46,1851.85185185
2017-02-24 23:38:21,1870.37037037
2017-02-24 23:38:21,1870.37037037
2017-02-27 03:04:46,1851.85185185
2017-02-27 03:04:46,1851.85185185
2017-03-01 06:31:12,1833.33333333
2017-03-01 06:31:12,1833.33333333
2017-03-01 06:31:12,1833.33333333
2017-03-01 06:31:12,1833.33333333
2017-03-01 06:31:12,1833.33333333
2017-03-03 09:57:37,1814.81481481
2017-03-03 09:57:37,1814.81481481
2017-03-03 09:57:37,1814.81481481
2017-03-03 09:57:37,1814.81481481
2017-03-03 09:57:37,1814.81481481
2017-03-01 06:31:12,1833.33333333
2016-02-26 14:47:00,5018.51851852
2017-03-07 16:50:27,1777.77777778
2017-03-05 13:24:02,1796.2962963
2017-02-27 03:04:46,1851.85185185
2016-02-24 11:20:35,5037.03703704
2017-03-03 09:57:37,1814.81481481
2017-03-05 13:24:02,1796.2962963
2017-03-07 16:50:27,1777.77777778
2017-03-05 13:24:02,1796.2962963
2017-03-09 20:16:52,1759.25925926
2016-02-20 04:27:44,5074.07407407
2017-03-09 20:16:52,1759.25925926
2017-03-11 23:43:18,1740.74074074
2017-03-11 23:43:18,1740.74074074
2016-02-24 11:20:35,5037.03703704
2016-02-24 11:20:35,5037.03703704
2017-03-14 03:09:43,1722.22222222
2017-03-14 03:09:43,1722.22222222
2017-03-14 03:09:43,1722.22222222
2017-03-14 03:09:43,1722.22222222
2017-03-14 03:09:43,1722.22222222
2016-02-26 14:47:00,5018.51851852
2017-03-16 06:36:08,1703.7037037
2017-03-16 06:36:08,1703.7037037
2017-03-16 06:36:08,1703.7037037
2017-03-16 06:36:08,1703.7037037
2017-03-22 16:55:24,1648.14814815
2017-03-31 07:41:04,1574.07407407
2017-03-29 04:14:39,1592.59259259
2017-03-31 07:41:04,1574.07407407
2017-04-02 11:07:29,1555.55555556
2017-03-31 07:41:04,1574.07407407
2017-04-02 11:07:29,1555.55555556
2017-04-04 14:33:55,1537.03703704
2017-04-04 14:33:55,1537.03703704
2017-04-04 14:33:55,1537.03703704
2017-03-27 00:48:14,1611.11111111
2017-03-27 00:48:14,1611.11111111
2017-03-27 00:48:14,1611.11111111
2017-03-31 07:41:04,1574.07407407
2017-03-31 07:41:04,1574.07407407
2017-03-31 07:41:04,1574.07407407
2017-04-06 18:00:20,1518.51851852
2017-04-04 14:33:55,1537.03703704
2017-04-06 18:00:20,1518.51851852
2017-04-06 18:00:20,1518.51851852
2017-04-08 21:26:45,1500.0
2017-04-08 21:26:45,1500.0
2017-04-06 18:00:20,1518.51851852
2017-04-06 18:00:20,1518.51851852
2017-03-31 07:41:04,1574.07407407
2017-04-06 18:00:20,1518.51851852
2017-04-06 18:00:20,1518.51851852
2017-04-04 14:33:55,1537.03703704
2017-04-06 18:00:20,1518.51851852
2017-04-04 14:33:55,1537.03703704
2017-04-04 14:33:55,1537.03703704
2017-04-06 18:00:20,1518.51851852
2017-04-06 18:00:20,1518.51851852
2017-04-08 21:26:45,1500.0
2017-04-08 21:26:45,1500.0
2017-04-04 14:33:55,1537.03703704
2017-04-04 14:33:55,1537.03703704
2017-04-06 18:00:20,1518.51851852
2017-04-06 18:00:20,1518.51851852
2017-04-13 04:19:35,1462.96296296
2017-04-08 21:26:45,1500.0
2017-04-08 21:26:45,1500.0
2017-04-15 07:46:01,1444.44444444
2017-04-13 04:19:35,1462.96296296
2017-04-13 04:19:35,1462.96296296
2017-04-13 04:19:35,1462.96296296
2017-04-19 14:38:51,1407.40740741
2017-04-13 04:19:35,1462.96296296
2017-04-11 00:53:10,1481.48148148
2017-04-21 18:05:16,1388.88888889
2017-04-21 18:05:16,1388.88888889
2017-04-04 14:33:55,1537.03703704
2017-04-11 00:53:10,1481.48148148
2017-04-13 04:19:35,1462.96296296
2017-04-13 04:19:35,1462.96296296
2017-04-08 21:26:45,1500.0
2017-04-17 11:12:26,1425.92592593
2017-04-11 00:53:10,1481.48148148
2017-04-11 00:53:10,1481.48148148
2017-04-13 04:19:35,1462.96296296
