timestamp,value,anomaly_score,label
2016-08-02 12:37:31,5.94793296089,0.0,0
2016-08-02 12:41:15,48.8752793296,0.0,0
2016-08-02 12:45:54,34.5641899441,0.0,0
2016-08-02 13:59:15,27.2497206704,0.0,0
2016-08-02 15:59:15,24.8115642458,0.0,0
2016-08-02 19:59:15,23.015027933,0.0,0
2016-08-02 21:59:15,22.8867039106,0.0,0
2016-08-03 01:31:20,22.5017318436,0.0,0
2016-08-03 03:31:20,22.1167597765,0.0,0
2016-08-03 05:31:20,21.8601117318,0.0,0
2016-08-03 07:31:20,21.6034636872,0.0,0
2016-08-03 13:31:22,27.8913407821,0.0,0
2016-08-03 15:31:22,27.3780446927,0.0,0
2016-08-03 17:31:22,27.121396648,0.0,0
2016-08-03 19:31:22,26.8647486034,0.0,0
2016-08-03 21:31:22,26.8647486034,0.0,0
2016-08-04 01:31:22,26.6081005587,0.0,0
2016-08-04 05:31:22,26.351452514,0.0,0
2016-08-04 15:31:23,25.7098324022,0.0,0
2016-08-04 17:31:23,25.4531843575,0.0,0
2016-08-04 19:31:23,25.3248603352,0.0,0
2016-08-04 21:31:23,25.4531843575,0.0,0
2016-08-05 01:31:24,25.5815083799,0.0,0
2016-08-05 07:31:24,25.4531843575,0.0,0
2016-08-05 09:31:24,25.3248603352,0.0,0
2016-08-05 11:31:24,25.0682122905,0.0,0
2016-08-05 13:31:25,24.8115642458,0.0,0
2016-08-05 17:31:25,24.6832402235,0.0,0
2016-08-05 19:31:25,24.6832402235,0.0,0
2016-08-05 21:31:25,24.6832402235,0.0,0
2016-08-06 01:31:25,24.9398882682,0.0,0
2016-08-06 07:31:25,24.9398882682,0.0,0
2016-08-06 09:31:25,24.8115642458,0.0,0
2016-08-06 15:31:27,24.1699441341,0.0,0
2016-08-06 17:31:27,24.1699441341,0.0,0
2016-08-06 19:31:27,24.2982681564,0.0,0
2016-08-06 21:31:27,24.2982681564,0.0,0
2016-08-07 01:31:27,24.4265921788,0.0,0
2016-08-07 03:31:27,24.5549162011,0.125,0
2016-08-07 05:31:27,24.4265921788,0.125,0
2016-08-07 07:31:27,24.5549162011,0.125,0
2016-08-07 09:31:27,24.2982681564,0.125,0
2016-08-07 13:31:28,23.784972067,0.125,0
2016-08-07 17:31:28,23.4,0.125,0
2016-08-07 19:31:28,23.4,0.125,0
2016-08-07 21:31:28,23.4,0.125,0
2016-08-08 01:31:29,23.784972067,0.125,0
2016-08-08 05:31:29,23.784972067,0.125,0
2016-08-08 09:31:29,23.4,0.125,0
2016-08-08 13:31:29,23.015027933,0.125,0
2016-08-08 15:31:29,23.015027933,0.125,0
2016-08-08 21:31:29,22.8867039106,0.125,0
2016-08-09 01:31:29,22.8867039106,0.125,0
2016-08-09 03:31:29,23.015027933,0.125,0
2016-08-09 05:31:29,22.8867039106,0.125,0
2016-08-09 09:31:29,22.8867039106,0.125,0
2016-08-09 13:31:31,22.2450837989,0.125,0
2016-08-09 15:31:31,22.1167597765,0.125,0
2016-08-09 19:31:31,21.9884357542,0.125,0
2016-08-10 01:31:31,21.9884357542,0.125,0
2016-08-10 03:31:31,21.9884357542,0.125,0
2016-08-10 05:31:31,21.9884357542,0.125,0
2016-08-10 07:31:31,21.9884357542,0.125,0
2016-08-10 13:31:33,21.4751396648,0.125,0
2016-08-10 15:31:33,21.2184916201,0.125,0
2016-08-10 17:31:33,21.2184916201,0.125,0
2016-08-10 19:31:33,21.0901675978,0.125,0
2016-08-11 01:31:33,21.3468156425,0.125,0
2016-08-11 03:31:33,21.3468156425,0.125,0
2016-08-11 05:31:33,21.3468156425,0.125,0
2016-08-11 07:31:33,21.0901675978,0.125,0
2016-08-11 09:31:33,20.9618435754,0.125,0
2016-08-11 15:31:35,20.5768715084,0.125,0
2016-08-11 17:31:35,20.5768715084,0.125,0
2016-08-11 19:31:35,20.5768715084,0.125,0
2016-08-11 21:31:35,20.5768715084,0.125,0
2016-08-12 03:31:35,20.448547486,0.125,0
2016-08-12 05:31:35,20.5768715084,0.125,0
2016-08-12 07:31:35,20.3202234637,0.125,0
2016-08-12 09:31:35,20.448547486,0.125,0
2016-08-12 13:32:45,20.1918994413,0.125,0
2016-08-12 15:31:36,20.1918994413,0.125,0
2016-08-12 17:31:36,20.1918994413,0.125,0
2016-08-12 19:31:36,19.9352513966,0.125,0
2016-08-12 21:31:36,20.063575419,0.125,0
2016-08-13 01:31:37,19.9352513966,0.125,0
2016-08-13 05:31:37,19.9352513966,0.125,0
2016-08-13 07:31:37,19.678603352,0.125,0
2016-08-13 09:31:37,19.5502793296,0.125,0
2016-08-13 13:31:38,19.2936312849,0.125,0
2016-08-13 15:31:38,19.2936312849,0.125,0
2016-08-13 19:31:38,19.2936312849,0.125,0
2016-08-13 21:31:38,19.2936312849,0.125,0
2016-08-14 03:31:38,19.1653072626,0.125,0
2016-08-14 07:31:38,18.9086592179,0.125,0
2016-08-14 09:31:38,18.7803351955,0.125,0
2016-08-14 13:31:39,18.9086592179,0.125,0
2016-08-14 15:31:39,18.5236871508,0.125,0
2016-08-14 19:31:39,18.6520111732,0.125,0
2016-08-14 21:31:39,18.5236871508,0.125,0
2016-08-15 05:31:40,18.3953631285,0.125,0
2016-08-15 07:31:40,18.2670391061,0.125,0
2016-08-15 09:31:40,18.0103910615,0.125,0
2016-08-15 13:31:40,17.8820670391,0.125,0
2016-08-15 15:31:40,17.8820670391,0.125,0
2016-08-15 21:31:40,17.8820670391,0.125,0
2016-08-16 01:31:42,17.6254189944,0.125,0
2016-08-16 03:31:42,17.7537430168,0.125,0
2016-08-16 05:31:42,17.6254189944,0.125,0
2016-08-16 07:31:42,17.4970949721,0.125,0
2016-08-16 13:31:43,32.5110055866,0.344696969697,0
2016-08-16 19:31:43,30.3294972067,0.352272727273,0
2016-08-16 21:31:43,29.9445251397,0.269047619048,0
2016-08-17 01:31:43,29.687877095,0.290513833992,0
2016-08-17 03:31:43,29.5595530726,0.156565656566,0
2016-08-17 05:31:43,29.5595530726,0.107142857143,0
2016-08-17 07:31:43,29.1745810056,0.107142857143,0
2016-08-17 13:31:43,28.2763128492,0.107142857143,0
2016-08-17 15:31:43,27.8913407821,0.107142857143,0
2016-08-17 17:31:43,27.7630167598,0.107142857143,0
2016-08-17 19:31:43,27.6346927374,0.107142857143,0
2016-08-18 01:31:44,27.6346927374,0.107142857143,0
2016-08-18 05:31:44,27.8913407821,0.107142857143,0
2016-08-18 07:31:44,27.7630167598,0.107142857143,0
2016-08-18 09:31:44,27.7630167598,0.107142857143,0
2016-08-18 13:31:45,27.6346927374,0.107142857143,0
2016-08-18 15:31:45,27.6346927374,0.107142857143,0
2016-08-18 19:31:45,27.7630167598,0.107142857143,0
2016-08-18 21:31:45,27.6346927374,0.107142857143,0
2016-08-19 01:31:46,27.7630167598,0.107142857143,0
2016-08-19 03:31:46,27.7630167598,0.107142857143,0
2016-08-19 05:31:46,27.5063687151,0.107142857143,0
2016-08-19 07:31:46,27.5063687151,0.107142857143,0
2016-08-19 13:31:46,26.8647486034,0.107142857143,0
2016-08-19 15:31:46,26.8647486034,0.107142857143,0
2016-08-19 17:31:46,26.8647486034,0.107142857143,0
2016-08-19 19:31:46,26.8647486034,0.107142857143,0
2016-08-19 21:31:46,26.8647486034,0.107142857143,0
2016-08-20 01:31:47,26.9930726257,0.107142857143,0
2016-08-20 07:31:48,27.121396648,0.107142857143,0
2016-08-20 09:31:48,26.736424581,0.107142857143,0
2016-08-20 13:31:49,26.0948044693,0.107142857143,0
2016-08-20 15:31:49,25.7098324022,0.375,0
2016-08-20 17:31:49,25.7098324022,0.30303030303,0
2016-08-20 19:31:49,25.8381564246,0.345238095238,0
2016-08-20 21:31:49,25.7098324022,0.501373626374,0
2016-08-21 03:31:49,25.8381564246,0.411877394636,0
2016-08-21 09:31:49,25.7098324022,0.347426470588,0
2016-08-21 13:31:50,25.4531843575,0.295707472178,0
2016-08-21 15:31:50,25.1965363128,0.223264540338,0
2016-08-21 17:32:50,25.0682122905,0.165019762846,0
2016-08-21 19:31:50,25.1965363128,0.144444444444,0
2016-08-22 01:31:50,25.1965363128,0.144444444444,0
2016-08-22 05:31:50,25.1965363128,0.144444444444,0
2016-08-22 09:31:50,25.0682122905,0.144444444444,0
2016-08-22 13:31:52,24.2982681564,0.144444444444,0
2016-08-22 15:31:52,24.1699441341,0.144444444444,0
2016-08-22 17:31:52,23.784972067,0.144444444444,0
2016-08-22 19:31:52,23.6566480447,0.144444444444,0
2016-08-23 03:31:51,23.9132960894,0.144444444444,0
2016-08-23 07:31:51,23.9132960894,0.144444444444,0
2016-08-23 09:31:51,23.6566480447,0.144444444444,0
2016-08-23 15:31:53,22.6300558659,0.144444444444,0
2016-08-23 17:31:53,22.5017318436,0.144444444444,0
2016-08-23 19:31:53,22.3734078212,0.144444444444,0
2016-08-24 01:31:53,22.3734078212,0.144444444444,0
2016-08-24 03:33:03,22.3734078212,0.144444444444,0
2016-08-24 13:31:54,21.7317877095,0.144444444444,0
2016-08-24 15:31:54,21.4751396648,0.144444444444,0
2016-08-24 17:31:55,21.4751396648,0.144444444444,0
2016-08-24 19:31:54,21.3468156425,0.144444444444,0
2016-08-24 21:31:54,21.0901675978,0.144444444444,0
2016-08-25 05:31:55,20.8335195531,0.144444444444,0
2016-08-25 07:31:55,20.8335195531,0.144444444444,0
2016-08-25 09:31:55,20.5768715084,0.144444444444,0
2016-08-25 13:31:56,20.1918994413,0.144444444444,0
2016-08-25 15:31:56,20.063575419,0.144444444444,0
